bids, [(1294.4, 4.088), (1294.3, 0.209), (1294.2, 16.864), (1294.1, 53.04), (1294.0, 0.361), (1293.9, 7.0), (1293.8, 54.374), (1293.7, 7.0), (1293.6, 43.471), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 59.49), (1294.7, 14.288), (1294.8, 17.624), (1294.9, 10.302), (1295.0, 17.918), (1295.2, 55.198), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.088), (1294.3, 0.209), (1294.2, 16.864), (1294.1, 53.225), (1294.0, 0.176), (1293.9, 7.0), (1293.8, 54.374), (1293.7, 7.0), (1293.6, 43.471), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 59.49), (1294.7, 14.288), (1294.8, 17.624), (1294.9, 10.302), (1295.0, 17.918), (1295.2, 55.198), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.088), (1294.3, 0.209), (1294.2, 16.864), (1294.1, 11.955), (1294.0, 37.843), (1293.9, 7.0), (1293.8, 54.374), (1293.7, 7.0), (1293.6, 43.471), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 59.49), (1294.7, 14.288), (1294.8, 17.624), (1294.9, 10.302), (1295.0, 17.918), (1295.2, 20.531), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.088), (1294.3, 0.209), (1294.2, 16.864), (1294.1, 11.77), (1294.0, 37.843), (1293.9, 7.0), (1293.8, 54.374), (1293.7, 7.0), (1293.6, 42.771), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 59.49), (1294.7, 14.288), (1294.8, 17.624), (1294.9, 10.302), (1295.0, 17.728), (1295.2, 55.207), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.339), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.088), (1294.3, 0.209), (1294.2, 16.864), (1294.1, 11.955), (1294.0, 37.843), (1293.9, 7.0), (1293.8, 54.374), (1293.7, 7.0), (1293.6, 42.771), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 59.49), (1294.7, 14.288), (1294.8, 17.624), (1294.9, 10.302), (1295.0, 17.918), (1295.2, 55.207), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.339), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.088), (1294.3, 0.209), (1294.2, 16.864), (1294.1, 11.955), (1294.0, 37.843), (1293.9, 7.0), (1293.8, 54.374), (1293.7, 7.0), (1293.6, 48.344), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 59.49), (1294.7, 14.288), (1294.8, 17.624), (1294.9, 10.302), (1295.0, 17.918), (1295.2, 55.207), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.339), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.088), (1294.3, 0.209), (1294.2, 16.864), (1294.1, 11.955), (1294.0, 37.843), (1293.9, 7.0), (1293.8, 54.374), (1293.7, 7.0), (1293.6, 48.344), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 59.49), (1294.7, 14.288), (1294.8, 17.624), (1294.9, 10.302), (1295.0, 17.918), (1295.2, 55.207), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.339), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.088), (1294.3, 0.209), (1294.2, 9.576), (1294.1, 11.955), (1294.0, 37.843), (1293.9, 7.0), (1293.8, 54.374), (1293.7, 7.0), (1293.6, 48.344), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 66.49), (1294.7, 14.288), (1294.8, 17.624), (1294.9, 10.302), (1295.0, 17.918), (1295.2, 55.207), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.339), (1295.6, 4.768), (1295.7, 7.073)]
